CustomerID,SignupDate,Plan,MonthlyPrice,ContractType,Region,AcquisitionChannel,SupportTier,TenureMonths,AvgLoginsPerMonth,SupportTickets,SatisfactionScore,Churned,ChurnDate,CustomerLifetimeValue
CUST10228,2023-01-05,Premium,39.99,Annual,West,Paid Ads,Self-Service,24,20.1,2,8.4,0,,1055.74
CUST10229,2021-12-04,Standard,19.99,Annual,South,Referral,Standard Support,37,5.3,0,8.3,0,,813.59
CUST10230,2024-10-30,Standard,19.99,Monthly,West,Referral,Standard Support,2,9.5,3,6.6,0,,39.98
CUST10231,2021-04-09,Standard,19.99,Annual,North,Organic Search,Self-Service,45,8.3,0,6.3,0,,989.5
CUST10232,2023-02-09,Basic,9.99,Monthly,West,Referral,Self-Service,23,5.0,0,7.7,0,,229.77
CUST10233,2021-02-25,Standard,19.99,Annual,West,Paid Ads,Standard Support,46,11.1,2,5.5,0,,1011.49
CUST10234,2023-01-21,Basic,9.99,Monthly,South,Referral,Self-Service,5,9.1,3,6.5,1,2023-06-20,49.95
CUST10235,2022-03-28,Basic,9.99,Monthly,North,Paid Ads,Self-Service,21,10.3,3,7.4,1,2023-12-18,209.79
CUST10236,2023-09-28,Premium,39.99,Monthly,East,Email Campaign,Self-Service,15,19.9,0,6.4,0,,599.85
CUST10237,2023-06-11,Standard,19.99,Monthly,Central,Organic Search,Priority Support,18,11.0,0,5.9,0,,359.82
CUST10238,2022-11-14,Premium,39.99,Annual,Central,Paid Ads,Standard Support,21,12.0,0,9.6,1,2024-08-05,923.77
CUST10239,2022-01-31,Basic,9.99,Monthly,West,Paid Ads,Priority Support,35,0.2,1,7.3,0,,349.65
CUST10240,2021-06-23,Basic,9.99,Monthly,Central,Paid Ads,Standard Support,42,0.8,1,7.0,0,,419.58
CUST10241,2023-09-21,Basic,9.99,Annual,West,Paid Ads,Self-Service,15,8.6,0,7.0,0,,164.84
CUST10242,2022-01-30,Standard,19.99,Annual,South,Referral,Standard Support,1,16.7,2,6.2,1,2022-03-01,21.99
CUST10243,2023-02-25,Basic,9.99,Annual,South,Paid Ads,Priority Support,22,5.0,0,7.1,0,,241.76
CUST10244,2024-02-20,Standard,19.99,Monthly,South,Referral,Priority Support,10,9.2,2,8.9,0,,199.9
CUST10245,2023-06-29,Standard,19.99,Monthly,West,Paid Ads,Standard Support,15,17.0,1,6.8,1,2024-09-21,299.85
CUST10246,2021-01-04,Basic,9.99,Annual,Central,Social Media,Standard Support,48,2.9,0,5.5,0,,527.47
CUST10247,2022-07-15,Premium,39.99,Annual,West,Email Campaign,Self-Service,30,17.5,2,8.2,0,,1319.67
CUST10248,2022-07-30,Premium,39.99,Annual,East,Social Media,Standard Support,29,22.8,0,6.6,0,,1275.68
CUST10249,2024-12-23,Basic,9.99,Annual,North,Paid Ads,Self-Service,1,4.6,1,4.6,0,,10.99
CUST10250,2022-08-08,Basic,9.99,Monthly,North,Social Media,Self-Service,16,7.9,4,6.0,1,2023-12-01,159.84
CUST10251,2023-05-31,Standard,19.99,Annual,East,Social Media,Self-Service,14,6.1,1,6.2,1,2024-07-24,307.85
CUST10252,2024-06-25,Standard,19.99,Annual,North,Organic Search,Self-Service,6,11.8,3,8.2,0,,131.93
CUST10253,2021-06-28,Standard,19.99,Monthly,Central,Paid Ads,Self-Service,42,15.3,1,7.0,0,,839.58
CUST10254,2021-09-14,Standard,19.99,Annual,Central,Paid Ads,Self-Service,11,8.5,3,4.0,1,2022-08-10,241.88
CUST10255,2023-01-04,Standard,19.99,Monthly,Central,Referral,Standard Support,24,8.2,1,7.1,0,,479.76
CUST10256,2022-08-08,Standard,19.99,Monthly,West,Email Campaign,Self-Service,29,14.3,6,8.7,0,,579.71
CUST10257,2024-11-18,Standard,19.99,Monthly,West,Referral,Self-Service,1,3.6,0,6.5,1,2024-12-18,19.99
CUST10258,2024-02-20,Standard,19.99,Monthly,West,Email Campaign,Standard Support,10,12.6,0,8.6,0,,199.9
CUST10259,2023-03-23,Premium,39.99,Monthly,West,Organic Search,Self-Service,21,17.8,0,8.0,0,,839.79
CUST10260,2021-02-17,Basic,9.99,Monthly,North,Organic Search,Standard Support,20,6.4,1,9.8,1,2022-10-10,199.8
CUST10261,2024-12-10,Standard,19.99,Monthly,South,Social Media,Self-Service,1,13.3,1,6.0,0,,19.99
CUST10262,2024-06-04,Basic,9.99,Monthly,Central,Social Media,Self-Service,7,11.4,2,5.1,0,,69.93
CUST10263,2022-09-22,Standard,19.99,Monthly,South,Email Campaign,Standard Support,27,11.9,1,6.4,0,,539.73
CUST10264,2021-11-14,Basic,9.99,Annual,East,Social Media,Self-Service,38,14.5,2,7.2,0,,417.58
CUST10265,2023-02-15,Basic,9.99,Annual,West,Social Media,Standard Support,22,7.9,1,6.1,0,,241.76
CUST10266,2023-03-21,Premium,39.99,Monthly,North,Email Campaign,Priority Support,21,18.8,0,9.7,0,,839.79
CUST10267,2024-09-26,Basic,9.99,Annual,North,Organic Search,Standard Support,2,3.7,0,8.8,1,2024-11-25,21.98
CUST10268,2021-06-17,Standard,19.99,Monthly,East,Paid Ads,Self-Service,32,9.6,2,5.5,1,2024-02-02,639.68
CUST10269,2022-03-31,Standard,19.99,Monthly,West,Organic Search,Standard Support,23,13.4,0,8.3,1,2024-02-19,459.77
CUST10270,2024-10-08,Basic,9.99,Monthly,West,Paid Ads,Self-Service,1,2.2,1,6.9,1,2024-11-07,9.99
CUST10271,2021-02-06,Premium,39.99,Annual,South,Email Campaign,Self-Service,47,10.7,1,6.7,0,,2067.48
CUST10272,2021-02-10,Basic,9.99,Monthly,East,Social Media,Self-Service,47,0.1,0,7.1,0,,469.53
CUST10273,2022-07-02,Premium,39.99,Monthly,South,Referral,Priority Support,30,13.8,1,4.2,0,,1199.7
CUST10274,2023-02-24,Standard,19.99,Monthly,South,Paid Ads,Standard Support,22,4.6,2,7.4,0,,439.78
CUST10275,2023-07-21,Basic,9.99,Monthly,West,Organic Search,Self-Service,17,11.7,2,7.9,0,,169.83
CUST10276,2023-02-09,Premium,39.99,Monthly,North,Paid Ads,Self-Service,23,20.7,0,6.6,0,,919.77
CUST10277,2021-08-16,Basic,9.99,Monthly,East,Paid Ads,Standard Support,41,9.0,2,7.8,0,,409.59
CUST10278,2023-12-16,Standard,19.99,Monthly,West,Social Media,Self-Service,11,9.8,3,7.0,1,2024-11-10,219.89
CUST10279,2024-04-13,Premium,39.99,Annual,West,Organic Search,Standard Support,8,16.0,0,6.5,0,,351.91
CUST10280,2023-12-22,Premium,39.99,Monthly,North,Email Campaign,Standard Support,12,15.3,0,9.1,0,,479.88
CUST10281,2022-07-28,Basic,9.99,Monthly,West,Organic Search,Priority Support,29,6.5,0,6.4,0,,289.71
CUST10282,2023-06-17,Standard,19.99,Monthly,South,Social Media,Priority Support,18,20.4,2,4.8,0,,359.82
CUST10283,2021-11-11,Standard,19.99,Monthly,Central,Organic Search,Priority Support,38,12.3,0,6.2,0,,759.62
CUST10284,2022-05-25,Premium,39.99,Annual,South,Referral,Self-Service,25,15.5,1,7.1,1,2024-06-13,1099.73
CUST10285,2024-07-21,Premium,39.99,Monthly,South,Paid Ads,Self-Service,5,15.3,1,6.1,1,2024-12-18,199.95
CUST10286,2022-10-17,Basic,9.99,Monthly,Central,Social Media,Self-Service,26,5.4,2,6.4,0,,259.74
CUST10287,2022-04-26,Premium,39.99,Monthly,Central,Referral,Standard Support,4,10.8,2,5.4,1,2022-08-24,159.96
CUST10288,2024-08-07,Standard,19.99,Annual,West,Organic Search,Standard Support,4,11.3,1,6.3,0,,87.96
CUST10289,2023-10-02,Standard,19.99,Monthly,North,Referral,Priority Support,15,14.9,1,9.9,0,,299.85
CUST10290,2022-02-22,Basic,9.99,Monthly,Central,Paid Ads,Self-Service,11,2.9,2,5.6,1,2023-01-18,109.89
CUST10291,2023-12-18,Premium,39.99,Monthly,North,Paid Ads,Standard Support,12,21.5,0,8.4,0,,479.88
CUST10292,2024-07-04,Standard,19.99,Monthly,East,Email Campaign,Self-Service,6,5.0,1,9.7,0,,119.94
CUST10293,2024-10-05,Basic,9.99,Monthly,East,Referral,Self-Service,2,8.0,1,7.3,0,,19.98
CUST10294,2022-03-21,Standard,19.99,Monthly,Central,Social Media,Self-Service,33,2.2,1,6.1,0,,659.67
CUST10295,2021-09-21,Premium,39.99,Monthly,West,Paid Ads,Self-Service,39,21.9,1,6.7,0,,1559.61
CUST10296,2024-08-18,Basic,9.99,Monthly,North,Organic Search,Self-Service,4,4.1,0,8.3,1,2024-12-16,39.96
CUST10297,2023-11-10,Basic,9.99,Annual,East,Referral,Self-Service,12,12.2,1,6.3,1,2024-11-04,131.87
CUST10298,2023-10-04,Premium,39.99,Monthly,West,Paid Ads,Self-Service,15,12.6,0,5.7,0,,599.85
CUST10299,2021-07-15,Basic,9.99,Monthly,North,Paid Ads,Self-Service,12,3.2,0,3.9,1,2022-07-10,119.88
CUST10300,2021-09-28,Basic,9.99,Monthly,South,Social Media,Priority Support,39,4.6,2,8.5,0,,389.61
CUST10301,2021-12-11,Standard,19.99,Annual,Central,Organic Search,Self-Service,37,7.0,1,5.5,0,,813.59
CUST10302,2022-06-19,Premium,39.99,Monthly,Central,Organic Search,Standard Support,30,23.0,1,7.4,0,,1199.7
CUST10303,2021-07-08,Standard,19.99,Monthly,Central,Referral,Standard Support,42,11.5,0,5.5,0,,839.58
CUST10304,2023-03-24,Basic,9.99,Annual,Central,Email Campaign,Self-Service,21,6.9,2,6.9,0,,230.77
CUST10305,2023-05-31,Standard,19.99,Annual,South,Organic Search,Self-Service,19,2.4,1,7.7,0,,417.79
CUST10306,2023-03-28,Basic,9.99,Annual,Central,Social Media,Self-Service,6,6.5,1,5.1,1,2023-09-24,65.93
CUST10307,2021-04-08,Basic,9.99,Monthly,South,Organic Search,Priority Support,45,3.1,0,7.5,0,,449.55
CUST10308,2023-11-29,Basic,9.99,Annual,East,Email Campaign,Self-Service,13,5.9,2,5.4,0,,142.86
CUST10309,2022-01-20,Standard,19.99,Annual,South,Organic Search,Standard Support,35,12.5,1,7.7,0,,769.62
CUST10310,2021-02-14,Standard,19.99,Monthly,South,Referral,Self-Service,47,6.7,2,9.0,0,,939.53
CUST10311,2023-04-09,Basic,9.99,Monthly,South,Organic Search,Standard Support,21,9.8,0,6.0,0,,209.79
CUST10312,2022-08-28,Basic,9.99,Monthly,West,Paid Ads,Self-Service,9,3.7,1,7.9,1,2023-05-25,89.91
CUST10313,2024-06-09,Premium,39.99,Monthly,South,Organic Search,Self-Service,6,10.8,4,6.4,1,2024-12-06,239.94
CUST10314,2024-03-10,Standard,19.99,Monthly,North,Organic Search,Self-Service,9,13.4,2,5.9,0,,179.91
CUST10315,2021-01-06,Premium,39.99,Annual,Central,Paid Ads,Standard Support,48,17.5,3,6.6,0,,2111.47
CUST10316,2021-09-13,Premium,39.99,Monthly,West,Email Campaign,Self-Service,30,22.5,2,5.6,1,2024-03-01,1199.7
CUST10317,2022-01-27,Standard,19.99,Monthly,North,Referral,Standard Support,35,17.5,0,7.4,0,,699.65
CUST10318,2021-05-27,Premium,39.99,Monthly,West,Referral,Standard Support,43,17.9,0,7.7,0,,1719.57
CUST10319,2021-03-19,Premium,39.99,Monthly,West,Paid Ads,Self-Service,46,20.2,3,8.2,0,,1839.54
CUST10320,2021-04-07,Premium,39.99,Annual,South,Organic Search,Standard Support,45,16.2,1,6.8,0,,1979.51
CUST10321,2023-01-26,Basic,9.99,Monthly,South,Paid Ads,Self-Service,4,3.9,2,7.1,1,2023-05-26,39.96
CUST10322,2021-04-25,Basic,9.99,Monthly,West,Paid Ads,Standard Support,44,3.0,1,7.3,0,,439.56
CUST10323,2023-05-18,Basic,9.99,Monthly,East,Referral,Self-Service,19,3.3,2,6.1,0,,189.81
CUST10324,2021-05-22,Basic,9.99,Annual,East,Paid Ads,Priority Support,43,4.0,0,10.0,0,,472.53
CUST10325,2022-05-02,Basic,9.99,Annual,West,Paid Ads,Priority Support,32,6.0,1,10.0,0,,351.65
CUST10326,2022-09-02,Basic,9.99,Monthly,Central,Social Media,Self-Service,10,4.1,1,7.6,1,2023-06-29,99.9
CUST10327,2023-11-27,Basic,9.99,Annual,South,Email Campaign,Self-Service,13,9.1,0,6.2,0,,142.86
CUST10328,2023-05-02,Basic,9.99,Annual,North,Paid Ads,Priority Support,20,3.1,1,4.9,0,,219.78
CUST10329,2024-03-17,Basic,9.99,Monthly,Central,Referral,Standard Support,9,9.2,1,7.8,0,,89.91
CUST10330,2024-09-15,Premium,39.99,Annual,South,Paid Ads,Priority Support,3,18.1,0,9.2,0,,131.97
CUST10331,2022-07-08,Basic,9.99,Annual,Central,Social Media,Priority Support,12,0.0,0,6.4,1,2023-07-03,131.87
CUST10332,2023-12-19,Standard,19.99,Annual,North,Social Media,Self-Service,12,3.9,3,5.0,0,,263.87
CUST10333,2024-03-03,Basic,9.99,Monthly,West,Email Campaign,Standard Support,10,6.7,0,6.8,0,,99.9
CUST10334,2024-11-26,Basic,9.99,Annual,Central,Organic Search,Self-Service,1,7.2,1,4.7,0,,10.99
CUST10335,2023-09-14,Basic,9.99,Monthly,East,Social Media,Standard Support,15,15.4,1,8.4,0,,149.85
CUST10336,2024-04-09,Premium,39.99,Annual,South,Referral,Standard Support,8,12.4,0,7.1,0,,351.91
CUST10337,2021-01-28,Standard,19.99,Annual,South,Organic Search,Self-Service,13,10.8,1,4.0,1,2022-02-22,285.86
CUST10338,2021-12-14,Premium,39.99,Annual,West,Social Media,Self-Service,37,14.8,2,8.4,0,,1627.59
CUST10339,2021-03-20,Basic,9.99,Monthly,South,Paid Ads,Priority Support,46,6.3,1,9.0,0,,459.54
CUST10340,2021-05-04,Basic,9.99,Monthly,South,Social Media,Self-Service,44,13.1,2,,0,,439.56
CUST10341,2021-04-30,Premium,39.99,Annual,South,Organic Search,Self-Service,44,14.3,0,8.9,0,,1935.52
CUST10342,2022-01-04,Standard,19.99,Monthly,West,Email Campaign,Self-Service,36,13.8,1,7.5,0,,719.64
CUST10343,2024-10-20,Basic,9.99,Annual,East,Organic Search,Self-Service,2,2.7,0,4.2,1,2024-12-19,21.98
CUST10344,2021-04-27,Basic,9.99,Monthly,North,Organic Search,Self-Service,44,0.0,3,3.8,0,,439.56
CUST10345,2021-08-19,Basic,9.99,Monthly,South,Organic Search,Standard Support,41,8.7,0,8.4,0,,409.59
CUST10346,2023-01-06,Standard,19.99,Annual,South,Social Media,Standard Support,24,4.4,1,5.7,0,,527.74
CUST10347,2022-08-21,Basic,9.99,Annual,South,Referral,Priority Support,28,6.3,0,7.4,0,,307.69
CUST10348,2021-06-17,Premium,39.99,Monthly,South,Organic Search,Self-Service,43,13.8,0,9.1,0,,1719.57
CUST10349,2023-01-31,Standard,19.99,Monthly,West,Referral,Self-Service,14,6.3,1,5.3,1,2024-03-26,279.86
CUST10350,2022-07-23,Basic,9.99,Annual,North,Paid Ads,Self-Service,22,11.5,3,6.0,1,2024-05-13,241.76
CUST10351,2022-09-13,Standard,19.99,Monthly,East,Organic Search,Self-Service,28,7.5,1,7.4,0,,559.72
CUST10352,2021-05-01,Basic,9.99,Annual,South,Email Campaign,Standard Support,44,15.8,0,8.0,0,,483.52
CUST10353,2021-05-23,Standard,19.99,Monthly,West,Referral,Self-Service,43,7.4,4,6.1,0,,859.57
CUST10354,2022-11-15,Premium,39.99,Monthly,Central,Referral,Standard Support,25,21.5,2,9.0,0,,999.75
CUST10355,2024-12-28,Standard,19.99,Monthly,East,Email Campaign,Priority Support,1,11.6,0,5.5,0,,19.99
CUST10356,2024-04-15,Basic,9.99,Monthly,South,Social Media,Self-Service,1,9.0,2,7.1,1,2024-05-15,9.99
CUST10357,2024-05-25,Premium,39.99,Monthly,South,Referral,Self-Service,7,15.2,0,7.3,0,,279.93
CUST10358,2023-03-06,Standard,19.99,Monthly,West,Organic Search,Standard Support,22,5.3,1,6.0,0,,439.78
CUST10359,2023-10-19,Basic,9.99,Monthly,North,Email Campaign,Self-Service,14,0.0,0,10.0,0,,139.86
CUST10360,2022-01-07,Standard,19.99,Monthly,West,Organic Search,Standard Support,36,18.1,1,9.3,0,,719.64
CUST10361,2023-05-09,Standard,19.99,Annual,North,Social Media,Self-Service,20,10.9,1,8.1,0,,439.78
CUST10362,2024-01-05,Basic,9.99,Monthly,West,Organic Search,Standard Support,12,4.2,2,8.4,0,,119.88
CUST10363,2023-07-11,Basic,9.99,Monthly,North,Paid Ads,Self-Service,8,2.8,2,6.3,1,2024-03-07,79.92
CUST10364,2023-11-07,Basic,9.99,Monthly,North,Referral,Self-Service,2,2.8,1,6.2,1,2024-01-06,19.98
CUST10365,2021-12-26,Basic,9.99,Monthly,West,Social Media,Self-Service,20,10.5,0,5.9,1,2023-08-18,199.8
CUST10366,2023-01-22,Basic,9.99,Monthly,West,Organic Search,Priority Support,6,0.0,1,5.3,1,2023-07-21,59.94
CUST10367,2021-07-23,Premium,39.99,Monthly,South,Organic Search,Priority Support,29,15.2,0,10.0,1,2023-12-10,1159.71
CUST10368,2023-07-31,Standard,19.99,Annual,West,Organic Search,Standard Support,17,17.6,2,7.1,0,,373.81
CUST10369,2024-06-25,Basic,9.99,Annual,North,Organic Search,Standard Support,1,1.3,0,7.2,1,2024-07-25,10.99
CUST10370,2023-03-26,Standard,19.99,Monthly,West,Paid Ads,Self-Service,21,9.1,2,9.7,0,,419.79
CUST10371,2021-02-15,Standard,19.99,Annual,West,Paid Ads,Standard Support,47,11.5,1,6.9,0,,1033.48
CUST10372,2023-09-18,Basic,9.99,Monthly,East,Paid Ads,Self-Service,5,6.4,0,9.0,1,2024-02-15,49.95
CUST10373,2024-08-03,Basic,9.99,Annual,South,Social Media,Self-Service,5,0.0,1,7.7,0,,54.95
CUST10374,2022-01-29,Basic,9.99,Monthly,West,Organic Search,Self-Service,17,0.0,1,10.0,1,2023-06-23,169.83
CUST10375,2022-06-13,Premium,39.99,Monthly,West,Paid Ads,Self-Service,31,20.3,1,6.7,0,,1239.69
CUST10376,2022-12-01,Standard,19.99,Monthly,East,Paid Ads,Standard Support,25,10.3,1,6.0,0,,499.75
CUST10377,2023-02-09,Basic,9.99,Monthly,West,Social Media,Self-Service,23,4.3,3,6.8,0,,229.77
CUST10378,2021-12-13,Basic,9.99,Monthly,West,Social Media,Priority Support,37,0.0,1,7.8,0,,369.63
CUST10379,2021-11-07,Basic,9.99,Monthly,South,Referral,Priority Support,38,10.8,1,5.2,0,,379.62
CUST10380,2022-03-17,Basic,9.99,Monthly,South,Organic Search,Self-Service,34,10.7,0,5.9,0,,339.66
CUST10381,2021-02-01,Basic,9.99,Monthly,West,Social Media,Standard Support,47,6.6,1,6.8,0,,469.53
CUST10382,2022-03-01,Basic,9.99,Monthly,South,Organic Search,Self-Service,5,8.0,0,5.6,1,2022-07-29,49.95
CUST10383,2024-01-26,Standard,19.99,Monthly,Central,Email Campaign,Self-Service,11,14.0,0,8.2,0,,219.89
CUST10384,2021-06-16,Standard,19.99,Annual,North,Social Media,Self-Service,43,2.1,2,5.2,0,,945.53
CUST10385,2024-08-12,Basic,9.99,Annual,East,Organic Search,Standard Support,4,5.4,2,7.5,0,,43.96
CUST10386,2021-08-10,Premium,39.99,Annual,West,Referral,Priority Support,41,17.3,1,10.0,0,,1803.55
CUST10387,2021-09-22,Standard,19.99,Monthly,East,Referral,Self-Service,39,14.8,0,7.7,0,,779.61
CUST10388,2023-01-27,Standard,19.99,Monthly,East,Email Campaign,Standard Support,17,10.9,1,6.4,1,2024-06-20,339.83
CUST10389,2022-01-09,Basic,9.99,Monthly,Central,Referral,Self-Service,36,7.2,1,6.7,0,,359.64
CUST10390,2021-05-23,Basic,9.99,Monthly,Central,Referral,Self-Service,19,5.1,2,6.4,1,2022-12-14,189.81
CUST10391,2022-04-18,Basic,9.99,Monthly,South,Organic Search,Priority Support,10,2.8,1,9.2,1,2023-02-12,99.9
CUST10392,2024-03-25,Standard,19.99,Monthly,Central,Email Campaign,Self-Service,9,12.2,1,8.0,0,,179.91
CUST10393,2021-08-24,Standard,19.99,Annual,Central,Organic Search,Self-Service,40,8.4,1,4.6,0,,879.56
CUST10394,2021-12-20,Standard,19.99,Monthly,Central,Referral,Self-Service,22,14.7,4,5.1,1,2023-10-11,439.78
CUST10395,2024-06-28,Basic,9.99,Monthly,West,Paid Ads,Self-Service,6,0.0,0,4.6,0,,59.94
CUST10396,2024-02-21,Standard,19.99,Monthly,West,Referral,Standard Support,10,6.5,0,7.0,0,,199.9
CUST10397,2024-04-24,Basic,9.99,Annual,West,Referral,Standard Support,8,2.3,0,8.3,0,,87.91
CUST10398,2023-11-27,Premium,39.99,Monthly,Central,Social Media,Standard Support,13,11.0,1,6.4,0,,519.87
CUST10399,2024-05-18,Standard,19.99,Monthly,East,Organic Search,Standard Support,4,9.6,2,7.7,1,2024-09-15,79.96
CUST10400,2024-11-02,Premium,39.99,Monthly,East,Organic Search,Standard Support,1,9.4,1,6.9,0,,39.99
CUST10401,2024-11-29,Basic,9.99,Monthly,West,Email Campaign,Priority Support,1,9.4,0,8.7,0,,9.99
CUST10402,2024-06-30,Basic,9.99,Monthly,Central,Paid Ads,Self-Service,6,5.1,2,6.2,0,,59.94
CUST10403,2023-10-20,Standard,19.99,Monthly,North,Paid Ads,Standard Support,5,17.6,1,3.0,1,2024-03-18,99.95
CUST10404,2024-01-08,Standard,19.99,Monthly,West,Social Media,Standard Support,11,7.8,0,7.3,0,,219.89
CUST10405,2023-10-23,Basic,9.99,Annual,East,Social Media,Self-Service,14,10.5,0,10.0,0,,153.85
CUST10406,2021-10-09,Basic,9.99,Monthly,North,Referral,Standard Support,39,2.2,0,8.5,0,,389.61
CUST10407,2022-05-19,Basic,9.99,Annual,East,Social Media,Self-Service,31,7.2,2,5.9,0,,340.66
CUST10408,2021-03-30,Standard,19.99,Monthly,North,Organic Search,Self-Service,45,8.4,3,8.0,0,,899.55
CUST10409,2024-11-25,Basic,9.99,Monthly,West,Social Media,Self-Service,1,0.8,0,6.2,0,,9.99
CUST10410,2023-04-29,Standard,19.99,Monthly,West,Referral,Standard Support,1,11.2,1,8.0,1,2023-05-29,19.99
CUST10411,2024-05-23,Premium,39.99,Annual,Central,Paid Ads,Standard Support,7,19.2,0,7.4,0,,307.92
CUST10412,2023-02-22,Basic,9.99,Annual,East,Paid Ads,Self-Service,10,7.2,5,7.7,1,2023-12-19,109.89
CUST10413,2022-05-28,Basic,9.99,Monthly,West,Organic Search,Self-Service,31,8.4,1,6.8,0,,309.69
CUST10414,2024-09-04,Basic,9.99,Monthly,West,Paid Ads,Self-Service,3,10.7,0,7.3,0,,29.97
CUST10415,2023-09-29,Basic,9.99,Monthly,North,Social Media,Self-Service,3,7.1,1,6.6,1,2023-12-28,29.97
CUST10416,2024-06-11,Standard,19.99,Monthly,North,Referral,Priority Support,6,8.4,0,5.5,0,,119.94
CUST10417,2024-10-27,Basic,9.99,Monthly,South,Paid Ads,Self-Service,2,4.1,1,5.7,0,,19.98
CUST10418,2022-12-02,Standard,19.99,Monthly,South,Organic Search,Standard Support,25,3.9,1,7.1,0,,499.75
CUST10419,2022-12-18,Basic,9.99,Monthly,South,Social Media,Standard Support,24,4.7,3,5.3,0,,239.76
CUST10420,2022-07-17,Basic,9.99,Annual,North,Referral,Standard Support,29,4.5,0,7.8,0,,318.68
CUST10421,2024-04-09,Standard,19.99,Monthly,South,Referral,Standard Support,8,19.2,1,5.5,0,,159.92
CUST10422,2022-10-10,Standard,19.99,Monthly,South,Organic Search,Standard Support,27,10.1,0,8.4,0,,539.73
CUST10423,2024-10-06,Basic,9.99,Monthly,Central,Email Campaign,Priority Support,2,9.5,1,6.8,0,,19.98
CUST10424,2022-08-04,Premium,39.99,Monthly,North,Social Media,Self-Service,6,16.9,1,3.1,1,2023-01-31,239.94
CUST10425,2021-06-03,Standard,19.99,Monthly,South,Social Media,Self-Service,43,8.3,0,4.2,0,,859.57
CUST10426,2022-12-10,Premium,39.99,Monthly,West,Paid Ads,Self-Service,25,13.0,2,5.9,0,,999.75
CUST10427,2021-03-24,Standard,19.99,Monthly,Central,Paid Ads,Priority Support,45,11.4,0,6.9,0,,899.55
CUST10428,2023-09-29,Premium,39.99,Monthly,Central,Paid Ads,Priority Support,7,12.5,0,6.9,1,2024-04-26,279.93
CUST10429,2023-12-06,Basic,9.99,Monthly,East,Organic Search,Standard Support,13,11.0,1,8.1,0,,129.87
CUST10430,2024-01-14,Standard,19.99,Annual,North,Social Media,Self-Service,1,11.0,1,5.5,1,2024-02-13,21.99
CUST10431,2021-07-27,Premium,39.99,Annual,Central,Referral,Self-Service,41,9.2,1,6.9,0,,1803.55
CUST10432,2023-11-01,Basic,9.99,Monthly,Central,Email Campaign,Priority Support,10,1.0,1,6.8,1,2024-08-27,99.9
CUST10433,2021-07-29,Basic,9.99,Monthly,South,Referral,Standard Support,26,12.8,3,8.0,1,2023-09-17,259.74
CUST10434,2021-05-12,Basic,9.99,Monthly,Central,Paid Ads,Standard Support,20,1.0,1,6.4,1,2023-01-02,199.8
CUST10435,2024-01-03,Premium,39.99,Annual,East,Referral,Standard Support,12,17.3,0,5.4,0,,527.87
CUST10436,2024-02-07,Standard,19.99,Annual,North,Social Media,Self-Service,10,16.5,1,6.0,0,,219.89
CUST10437,2021-06-09,Premium,39.99,Monthly,North,Paid Ads,Standard Support,43,5.3,0,10.0,0,,1719.57
CUST10438,2024-10-03,Premium,39.99,Monthly,West,Email Campaign,Self-Service,2,11.1,1,8.2,0,,79.98
CUST10439,2021-07-05,Premium,39.99,Annual,West,Referral,Standard Support,42,11.3,0,6.2,0,,1847.54
CUST10440,2021-10-09,Basic,9.99,Annual,Central,Organic Search,Priority Support,39,3.8,0,10.0,0,,428.57
CUST10441,2023-03-12,Basic,9.99,Annual,South,Social Media,Standard Support,22,14.0,0,8.2,0,,241.76
CUST10442,2024-03-03,Basic,9.99,Monthly,Central,Paid Ads,Priority Support,5,9.8,1,6.4,1,2024-07-31,49.95
CUST10443,2023-03-19,Basic,9.99,Monthly,Central,Referral,Self-Service,2,11.0,2,5.2,1,2023-05-18,19.98
CUST10444,2024-04-26,Premium,39.99,Annual,North,Email Campaign,Self-Service,8,18.9,1,4.9,0,,351.91
CUST10445,2023-01-25,Basic,9.99,Monthly,East,Organic Search,Self-Service,23,-1.0,1,4.0,0,,229.77
CUST10446,2022-03-10,Standard,19.99,Monthly,West,Organic Search,Self-Service,34,10.9,2,8.7,0,,679.66
